TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
44,Go to target to buy self care items on fridays,Get Starbucks with my daughter after Pre-K,0.04,0.04,1.1,1.0
45,Play video games when everyone is asleep,Go to the theatre with my best friend,0.05,0.04,4.4,1.0
46,Attend concerts with my friends,Play video games when everyone is asleep,0.01,0.05,8.8,0.0
47,Do surveys online in the morning,Attend fall festivals with my kids and husband,0.02,0.05,1.1,1.0
48,Do surveys online in the morning,Go to lunch with my husband and daughter on Fridays,0.03,0.05,4.4,1.0
49,Do surveys online in the morning,Get coffee with friends in the mornings,0.04,0.05,3.3,1.0
50,Watch movies with my husband after the kids have gone to bed ,Do my makeup or hair,0.05,0.05,1.1,0.0
51,Go to target to buy self care items on fridays,Go to lunch with my husband and daughter on Fridays,0.01,0.01,1.1,1.0
52,shop with my mom,Do yoga out on the porch on a sunny day,0.02,0.01,3.3,0.0
53,Do surveys online in the morning,Go to the theatre with my best friend,0.03,0.01,1.1,1.0
54,Attend concerts with my friends,Do my makeup or hair,0.04,0.01,4.4,0.0
55,Watch movies with my husband after the kids have gone to bed ,Do yoga out on the porch on a sunny day,0.05,0.01,1.1,0.0
56,Go to target to buy self care items on fridays,Browse halloween decorations with my daughter,0.01,0.02,8.8,1.0
57,Do my makeup or hair,shop with my mom,0.02,0.02,4.4,1.0
58,Go to lunch with my husband and daughter on Fridays,Read by the window on a rainy day,0.03,0.02,4.4,0.0
59,Attend concerts with my friends,Do surveys online in the morning,0.04,0.02,4.4,0.0
60,Get coffee with friends in the mornings,Do my makeup or hair,0.05,0.02,1.1,0.0
61,Go to the theatre with my best friend,Go to target to buy self care items on fridays,0.01,0.03,3.3,0.0
62,Take naps when my kids are at school,Browse halloween decorations with my daughter,0.02,0.03,3.3,1.0
63,Browse halloween decorations with my daughter,Work out just before lunch,0.03,0.03,3.3,0.0
64,Attend fall festivals with my kids and husband,Reorganize my makeup drawers on sundays,0.04,0.03,1.1,0.0
65,Take naps when my kids are at school,Go to lunch with my husband and daughter on Fridays,0.05,0.03,1.1,1.0
66,Work out just before lunch,shop with my mom,0.01,0.04,1.1,1.0
67,Get coffee with friends in the mornings,Write by the fireside late at night,0.02,0.04,8.8,0.0
68,Go to lunch with my husband and daughter on Fridays,Write by the fireside late at night,0.03,0.04,4.4,0.0
69,Write by the fireside late at night,Browse halloween decorations with my daughter,0.04,0.04,1.1,1.0
70,Write by the fireside late at night,Get Starbucks with my daughter after Pre-K,0.05,0.04,1.1,1.0
71,Work out just before lunch,Attend concerts with my friends,0.01,0.05,3.3,1.0
72,Write by the fireside late at night,Attend concerts with my friends,0.02,0.05,8.8,1.0
73,Attend fall festivals with my kids and husband,Do yoga out on the porch on a sunny day,0.03,0.05,3.3,0.0
74,Take naps when my kids are at school,Watch movies with my husband after the kids have gone to bed ,0.04,0.05,4.4,1.0
75,shop with my mom,Go to target to buy self care items on fridays,0.05,0.05,3.3,0.0
76,Do my makeup or hair,Attend fall festivals with my kids and husband,0.01,0.01,1.1,1.0
77,Go to target to buy self care items on fridays,Watch movies with my husband after the kids have gone to bed ,0.02,0.01,8.8,1.0
78,Travel on the weekend with my family,Work out just before lunch,0.03,0.01,1.1,0.0
79,Work out just before lunch,Get Starbucks with my daughter after Pre-K,0.04,0.01,1.1,1.0
80,Reorganize my makeup drawers on sundays,Get coffee with friends in the mornings,0.05,0.01,4.4,1.0
81,Go to the theatre with my best friend,Do yoga out on the porch on a sunny day,0.01,0.02,3.3,0.0
82,Browse halloween decorations with my daughter,Reorganize my makeup drawers on sundays,0.02,0.02,4.4,0.0
83,Get Starbucks with my daughter after Pre-K,Take naps when my kids are at school,0.03,0.02,1.1,0.0
84,Work out just before lunch,Watch movies with my husband after the kids have gone to bed ,0.04,0.02,3.3,1.0
85,shop with my mom,Reorganize my makeup drawers on sundays,0.05,0.02,3.3,0.0
86,Browse halloween decorations with my daughter,Do my makeup or hair,0.01,0.03,1.1,0.0
87,Go to lunch with my husband and daughter on Fridays,Do yoga out on the porch on a sunny day,0.02,0.03,4.4,0.0
88,Travel on the weekend with my family,Take naps when my kids are at school,0.03,0.03,1.1,0.0
89,Do surveys online in the morning,Travel on the weekend with my family,0.04,0.03,3.3,1.0
90,Take naps when my kids are at school,Get coffee with friends in the mornings,0.05,0.03,8.8,1.0
91,Browse halloween decorations with my daughter,Play video games when everyone is asleep,0.01,0.04,3.3,0.0
92,Take naps when my kids are at school,shop with my mom,0.02,0.04,8.8,1.0
93,Attend concerts with my friends,Do yoga out on the porch on a sunny day,0.03,0.04,1.1,0.0
94,Attend fall festivals with my kids and husband,Go to target to buy self care items on fridays,0.04,0.04,4.4,0.0
95,Work out just before lunch,Go to the theatre with my best friend,0.05,0.04,4.4,1.0
96,Travel on the weekend with my family,Play video games when everyone is asleep,0.01,0.05,3.3,0.0
97,Reorganize my makeup drawers on sundays,Watch movies with my husband after the kids have gone to bed ,0.02,0.05,1.1,1.0
98,Get coffee with friends in the mornings,Read by the window on a rainy day,0.03,0.05,1.1,0.0
99,Do my makeup or hair,Travel on the weekend with my family,0.04,0.05,3.3,1.0
100,shop with my mom,Write by the fireside late at night,0.05,0.05,4.4,0.0
