TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
74,Participate in trivia nights at a local pub with my coworkers enjoying friendly competition,Write in my journal at a quiet cafe with soft instrumental music playing in the background,0.04,0.05,4.4,0.0
75,Go to the club,Go to the theatre with my friends,0.05,0.05,3.3,1.0
76,Read science fiction novels in a cozy nook by the window on a crisp autumn afternoon,Participate in trivia nights at a local pub with my coworkers enjoying friendly competition,0.01,0.01,1.1,1.0
77,Picnic in the park with my siblings during warm spring afternoon complete with a variety of foods and outdoor games,Explore local coffee shops and trying different espresso blends,0.02,0.01,8.8,0.0
78,Take weekend trips to nearby cities with my significant other exploring new restaurants and landmarks,Read science fiction novels in a cozy nook by the window on a crisp autumn afternoon,0.03,0.01,1.1,0.0
79,Go to the beach,Picnic in the park with my siblings during warm spring afternoon complete with a variety of foods and outdoor games,0.04,0.01,1.1,1.0
80,Go to the beach,Host game nights with friends in my living room complete with board games and snacks,0.05,0.01,4.4,1.0
81,Cook and share a homemade dinner with my family in our kitchen on a cozy weekend evening,Play video games,0.01,0.02,3.3,0.0
82,Read science fiction novels in a cozy nook by the window on a crisp autumn afternoon,Cook and share a homemade dinner with my family in our kitchen on a cozy weekend evening,0.02,0.02,4.4,1.0
83,Volunteer together at community events with my local neighborhood group on occasional weekends,Play chess with my friends,0.03,0.02,1.1,0.0
84,Take weekend trips to nearby cities with my significant other exploring new restaurants and landmarks,Go to the beach,0.04,0.02,3.3,0.0
85,Cook new recipes and experiment with flavors in my kitchen while podcasts play softly,Host game nights with friends in my living room complete with board games and snacks,0.05,0.02,3.3,1.0
86,Attend art exhibits and discussing the pieces with my friends at local galleries,Watch movies,0.01,0.03,1.1,0.0
87,Go to the club,Picnic in the park with my siblings during warm spring afternoon complete with a variety of foods and outdoor games,0.02,0.03,4.4,1.0
88,Explore local coffee shops and trying different espresso blends,Volunteer together at community events with my local neighborhood group on occasional weekends,0.03,0.03,1.1,1.0
89,Take weekend trips to nearby cities with my significant other exploring new restaurants and landmarks,Play video games,0.04,0.03,3.3,0.0
90,Go hiking and exploring new trails with my partner on sunny saturday mornings,Write in my journal at a quiet cafe with soft instrumental music playing in the background,0.05,0.03,8.8,0.0
91,Play video games,Have movie marathons and discussing the films with my study group during a rainy sunday afternoon,0.01,0.04,3.3,1.0
92,Have movie marathons and discussing the films with my study group during a rainy sunday afternoon,Watch movies,0.02,0.04,8.8,0.0
93,Cook and share a homemade dinner with my family in our kitchen on a cozy weekend evening,Write in my journal at a quiet cafe with soft instrumental music playing in the background,0.03,0.04,1.1,0.0
94,Participate in trivia nights at a local pub with my coworkers enjoying friendly competition,Cook new recipes and experiment with flavors in my kitchen while podcasts play softly,0.04,0.04,4.4,0.0
95,Participate in trivia nights at a local pub with my coworkers enjoying friendly competition,Watch movies,0.05,0.04,4.4,0.0
96,Explore local coffee shops and trying different espresso blends,Have movie marathons and discussing the films with my study group during a rainy sunday afternoon,0.01,0.05,3.3,1.0
97,Play chess with my friends,Host game nights with friends in my living room complete with board games and snacks,0.02,0.05,1.1,1.0
98,Host game nights with friends in my living room complete with board games and snacks,Go to the club,0.03,0.05,1.1,0.0
99,Participate in trivia nights at a local pub with my coworkers enjoying friendly competition,Play video games,0.04,0.05,3.3,0.0
100,Have movie marathons and discussing the films with my study group during a rainy sunday afternoon,Go to the beach,0.05,0.05,4.4,0.0
