TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
63,Go to the zoo with my partner,Go to the thrift store,0.03,0.03,3.3,0.0
64,Go on roadtrips with my partner,Stand in the ocean ,0.04,0.03,1.1,0.0
65,Go to the thrift store,Go to state parks with my partner,0.05,0.03,1.1,1.0
66,Play video games,Go to concerts with my partner,0.01,0.04,1.1,1.0
67,Go to a pumpkin patch with my friends,Play video games,0.02,0.04,8.8,0.0
68,Go to the thrift store,Go to a museum with my partner,0.03,0.04,4.4,1.0
69,play board games with my family,Listen to my music in bed,0.04,0.04,1.1,0.0
70,Stand in the ocean ,Go to the library with my friends and partner,0.05,0.04,1.1,1.0
71,Go to the zoo with my partner,Play video games,0.01,0.05,3.3,0.0
72,Play video games,go out to eat with my family,0.02,0.05,8.8,1.0
73,Swim in a pool when it's cloudy outside,go out to eat with my family,0.03,0.05,3.3,1.0
74,Go to a book store for hours,Go to state parks with my partner,0.04,0.05,4.4,1.0
75,Swim in a pool when it's cloudy outside,Go to a pumpkin patch with my friends,0.05,0.05,3.3,1.0
76,Go to concerts with my partner,Go on a nice hike on a 70 degree day ,0.01,0.01,1.1,0.0
77,Swim in a pool when it's cloudy outside,Go to the library with my friends and partner,0.02,0.01,8.8,1.0
78,Read a book on the porch of a cabin in the woods,Go to a pumpkin patch with my friends,0.03,0.01,1.1,1.0
79,Go to a craft store,Go on roadtrips with my partner,0.04,0.01,1.1,1.0
80,Play video games,Drive without a destination with my partner,0.05,0.01,4.4,1.0
81,Go to a pumpkin patch with my friends,Go to a book store for hours,0.01,0.02,3.3,0.0
82,go out to eat with my family,Go to a craft store,0.02,0.02,4.4,0.0
83,Go on roadtrips with my partner,Read a book on the porch of a cabin in the woods,0.03,0.02,1.1,0.0
84,Read a book on the porch of a cabin in the woods,Go to the zoo with my partner,0.04,0.02,3.3,1.0
85,Read in a cozy bed with a thunderstorm going on,Go on roadtrips with my partner,0.05,0.02,3.3,1.0
86,Go to the zoo with my partner,Listen to my music in bed,0.01,0.03,1.1,0.0
87,Swim in a pool when it's cloudy outside,Go to the zoo with my partner,0.02,0.03,4.4,1.0
88,Go to the thrift store,Go on roadtrips with my partner,0.03,0.03,1.1,1.0
89,Go on a nice hike on a 70 degree day ,Go to a museum with my partner,0.04,0.03,3.3,1.0
90,Go on a nice hike on a 70 degree day ,Go on roadtrips with my partner,0.05,0.03,8.8,1.0
91,Swim in a pool when it's cloudy outside,Go to a museum with my partner,0.01,0.04,3.3,1.0
92,Listen to my music in bed,Go to a museum with my partner,0.02,0.04,8.8,1.0
93,go out to eat with my family,Go to a book store for hours,0.03,0.04,1.1,0.0
94,Read a book on the porch of a cabin in the woods,Go to state parks with my partner,0.04,0.04,4.4,1.0
95,Go to a craft store,Go to a pumpkin patch with my friends,0.05,0.04,4.4,1.0
96,Go to a craft store,Drive without a destination with my partner,0.01,0.05,3.3,1.0
97,Play video games,Go to the library with my friends and partner,0.02,0.05,1.1,1.0
98,Go to a book store for hours,Go to the zoo with my partner,0.03,0.05,1.1,1.0
99,Listen to my music in bed,go out to eat with my family,0.04,0.05,3.3,1.0
100,Drive without a destination with my partner,Listen to my music in bed,0.05,0.05,4.4,0.0
