TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
74,Watch a game at the stadium,Try out a new restaurant with my partner,0.04,0.05,4.4,1.0
75,Take a swim,Have a picnic with my family,0.05,0.05,3.3,1.0
76,Hike to my favorite spots,Go hiking with my partner,0.01,0.01,1.1,1.0
77,Go skiing or ice skating with my partner,Take a drive ,0.02,0.01,8.8,0.0
78,Go to the beach,Going for a swim with my friends,0.03,0.01,1.1,1.0
79,Attending a concert with my partner,Read on my bed,0.04,0.01,1.1,0.0
80,Listen to my favorite playlist,Take a camping trip with my partner,0.05,0.01,4.4,1.0
81,Cook a new recipe,Have a picnic with my family,0.01,0.02,3.3,1.0
82,Go skiing or ice skating with my partner,Play fetch with my dogs and teaching them tricks,0.02,0.02,4.4,0.0
83,Attending a concert with my partner,Play fetch with my dogs and teaching them tricks,0.03,0.02,1.1,0.0
84,Go sight seeing with my partner,Listen to my favorite playlist,0.04,0.02,3.3,0.0
85,Going for a swim with my friends,Read on my bed,0.05,0.02,3.3,0.0
86,Go sight seeing with my partner,Take a swim,0.01,0.03,1.1,0.0
87,Go to the bar to have some drinks with friends,Take a drive ,0.02,0.03,4.4,0.0
88,Take a swim,Go hiking with my partner,0.03,0.03,1.1,1.0
89,Take a drive ,Have a picnic with my family,0.04,0.03,3.3,1.0
90,Take a swim,Take a camping trip with my partner,0.05,0.03,8.8,1.0
91,Go skiing or ice skating with my partner,Take a swim,0.01,0.04,3.3,0.0
92,Go to the bar to have some drinks with friends,run,0.02,0.04,8.8,0.0
93,Take a drive ,Take a camping trip with my partner,0.03,0.04,1.1,1.0
94,Try out a new restaurant with my partner,Read on my bed,0.04,0.04,4.4,0.0
95,Go hiking with my partner,Listen to my favorite playlist,0.05,0.04,4.4,0.0
96,Attending a concert with my partner,Take a swim,0.01,0.05,3.3,0.0
97,Try out a new restaurant with my partner,Go to the beach,0.02,0.05,1.1,0.0
98,Go skiing or ice skating with my partner,Listen to my favorite playlist,0.03,0.05,1.1,0.0
99,Hike to my favorite spots,Go skiing or ice skating with my partner,0.04,0.05,3.3,1.0
100,Take a swim,Seeing a movie with my partner,0.05,0.05,4.4,1.0
