TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
21,Play boardgames with my significant other,Sing loudly in the shower and feeling like I am Americas next Idol,0.01,0.05,8.8,0.0
22,Binge watch my favorite tv series when its raining outside,Go to rock concerts with my dad,0.02,0.05,4.4,1.0
23,Sketch or create art in my sketchbook while relaxing on the couch.,Play video games against my sister and friends,0.03,0.05,1.1,1.0
24,Sing loudly in the shower and feeling like I am Americas next Idol,hang out with my girlfriend and gossiping about life,0.04,0.05,4.4,1.0
25,Go to rock concerts with my dad,Crochet my current project while watching tv late at night,0.05,0.05,3.3,0.0
26,Going to the beach to lay out and swim on a sunny beautiful day.,Road trip to California with my best friend and brother in law,0.01,0.01,4.4,1.0
27,Sketch or create art in my sketchbook while relaxing on the couch.,Go to rock concerts with my dad,0.02,0.01,3.3,1.0
28,Sketch or create art in my sketchbook while relaxing on the couch.,Relax in the pool late at night with my husband,0.03,0.01,3.3,1.0
29,Go to rock concerts with my dad,Going to the beach to lay out and swim on a sunny beautiful day.,0.04,0.01,4.4,0.0
30,Taking my dog cooper out for a walk to go play in the park,Cook dinner with my pappy,0.05,0.01,8.8,1.0
31,Play video games against my sister and friends,Look up at the stars late at night searching for ufos or shooting stars,0.01,0.02,8.8,0.0
32,Taking my dog cooper out for a walk to go play in the park,hang out with my girlfriend and gossiping about life,0.02,0.02,1.1,1.0
33,Going to the beach to lay out and swim on a sunny beautiful day.,Go to the casino with my friend James,0.03,0.02,4.4,1.0
34,Play my casino games while laying in bed.,Cook dinner with my pappy,0.04,0.02,3.3,1.0
35,Lay in the hammock and looking up at the clouds on a nice windy day,Drive around with no destination with my husband Dylan,0.05,0.02,1.1,1.0
36,Play my casino games while laying in bed.,Play boardgames with my significant other,0.01,0.03,3.3,1.0
37,Binge watch my favorite tv series when its raining outside,Cook dinner with my pappy,0.02,0.03,1.1,1.0
38,Look up at the stars late at night searching for ufos or shooting stars,Watch Jerry Springer with my sister,0.03,0.03,1.1,1.0
39,Road trip to California with my best friend and brother in law,Look up at the stars late at night searching for ufos or shooting stars,0.04,0.03,3.3,0.0
40,Play boardgames with my significant other,Going to the beach to lay out and swim on a sunny beautiful day.,0.05,0.03,4.4,0.0
41,Road trip to California with my best friend and brother in law,Sketch or create art in my sketchbook while relaxing on the couch.,0.01,0.04,1.1,0.0
42,Sketch or create art in my sketchbook while relaxing on the couch.,Go to the casino with my friend James,0.02,0.04,3.3,1.0
43,Cook dinner with my pappy,Crochet my current project while watching tv late at night,0.03,0.04,1.1,0.0
44,Lay in the hammock and looking up at the clouds on a nice windy day,Go to the casino with my friend James,0.04,0.04,1.1,1.0
45,Relax in the pool late at night with my husband,Drive in the car and enjoying the radio blaring and wind in my hair,0.05,0.04,4.4,0.0
46,Road trip to California with my best friend and brother in law,Taking my dog cooper out for a walk to go play in the park,0.01,0.05,8.8,0.0
47,Sing loudly in the shower and feeling like I am Americas next Idol,Watch Jerry Springer with my sister,0.02,0.05,1.1,1.0
48,Play my casino games while laying in bed.,Relax in the pool late at night with my husband,0.03,0.05,4.4,1.0
49,Go to rock concerts with my dad,Sing loudly in the shower and feeling like I am Americas next Idol,0.04,0.05,3.3,0.0
50,Sing loudly in the shower and feeling like I am Americas next Idol,Drive around with no destination with my husband Dylan,0.05,0.05,1.1,1.0
51,Drive around with no destination with my husband Dylan,Drive in the car and enjoying the radio blaring and wind in my hair,0.01,0.01,1.1,0.0
52,Crochet my current project while watching tv late at night,Go to the casino with my friend James,0.02,0.01,3.3,1.0
53,Go to rock concerts with my dad,Look up at the stars late at night searching for ufos or shooting stars,0.03,0.01,1.1,0.0
54,Play video games against my sister and friends,Binge watch my favorite tv series when its raining outside,0.04,0.01,4.4,0.0
55,Lay in the hammock and looking up at the clouds on a nice windy day,Road trip to California with my best friend and brother in law,0.05,0.01,1.1,1.0
56,Play my casino games while laying in bed.,Drive around with no destination with my husband Dylan,0.01,0.02,8.8,1.0
57,Lay in the hammock and looking up at the clouds on a nice windy day,Relax in the pool late at night with my husband,0.02,0.02,4.4,1.0
58,hang out with my girlfriend and gossiping about life,Drive in the car and enjoying the radio blaring and wind in my hair,0.03,0.02,4.4,0.0
59,Play boardgames with my significant other,Drive in the car and enjoying the radio blaring and wind in my hair,0.04,0.02,4.4,0.0
60,Sketch or create art in my sketchbook while relaxing on the couch.,Cook dinner with my pappy,0.05,0.02,1.1,1.0
61,Crochet my current project while watching tv late at night,Play video games against my sister and friends,0.01,0.03,3.3,1.0
62,Look up at the stars late at night searching for ufos or shooting stars,Go to the casino with my friend James,0.02,0.03,3.3,1.0
63,Cook dinner with my pappy,Sing loudly in the shower and feeling like I am Americas next Idol,0.03,0.03,3.3,0.0
64,Watch Jerry Springer with my sister,Going to the beach to lay out and swim on a sunny beautiful day.,0.04,0.03,1.1,0.0
65,Relax in the pool late at night with my husband,Crochet my current project while watching tv late at night,0.05,0.03,1.1,0.0
66,Play boardgames with my significant other,Look up at the stars late at night searching for ufos or shooting stars,0.01,0.04,1.1,0.0
67,Go to rock concerts with my dad,Drive in the car and enjoying the radio blaring and wind in my hair,0.02,0.04,8.8,0.0
68,Binge watch my favorite tv series when its raining outside,Road trip to California with my best friend and brother in law,0.03,0.04,4.4,1.0
69,Play boardgames with my significant other,Taking my dog cooper out for a walk to go play in the park,0.04,0.04,1.1,0.0
70,Binge watch my favorite tv series when its raining outside,Watch Jerry Springer with my sister,0.05,0.04,1.1,1.0
71,Play my casino games while laying in bed.,hang out with my girlfriend and gossiping about life,0.01,0.05,3.3,1.0
72,Sing loudly in the shower and feeling like I am Americas next Idol,Road trip to California with my best friend and brother in law,0.02,0.05,8.8,1.0
73,Drive in the car and enjoying the radio blaring and wind in my hair,Go to the casino with my friend James,0.03,0.05,3.3,1.0
74,Relax in the pool late at night with my husband,Look up at the stars late at night searching for ufos or shooting stars,0.04,0.05,4.4,0.0
75,Going to the beach to lay out and swim on a sunny beautiful day.,Cook dinner with my pappy,0.05,0.05,3.3,1.0
76,Watch Jerry Springer with my sister,Play my casino games while laying in bed.,0.01,0.01,1.1,0.0
77,Go to the casino with my friend James,Sing loudly in the shower and feeling like I am Americas next Idol,0.02,0.01,8.8,0.0
78,Play boardgames with my significant other,Binge watch my favorite tv series when its raining outside,0.03,0.01,1.1,0.0
79,hang out with my girlfriend and gossiping about life,Lay in the hammock and looking up at the clouds on a nice windy day,0.04,0.01,1.1,0.0
80,Drive around with no destination with my husband Dylan,Taking my dog cooper out for a walk to go play in the park,0.05,0.01,4.4,0.0
81,Drive around with no destination with my husband Dylan,Going to the beach to lay out and swim on a sunny beautiful day.,0.01,0.02,3.3,0.0
82,Watch Jerry Springer with my sister,Taking my dog cooper out for a walk to go play in the park,0.02,0.02,4.4,0.0
83,Play video games against my sister and friends,Lay in the hammock and looking up at the clouds on a nice windy day,0.03,0.02,1.1,0.0
84,Sketch or create art in my sketchbook while relaxing on the couch.,hang out with my girlfriend and gossiping about life,0.04,0.02,3.3,1.0
85,Lay in the hammock and looking up at the clouds on a nice windy day,Play boardgames with my significant other,0.05,0.02,3.3,1.0
86,Road trip to California with my best friend and brother in law,Crochet my current project while watching tv late at night,0.01,0.03,1.1,0.0
87,Look up at the stars late at night searching for ufos or shooting stars,hang out with my girlfriend and gossiping about life,0.02,0.03,4.4,1.0
88,Go to rock concerts with my dad,Lay in the hammock and looking up at the clouds on a nice windy day,0.03,0.03,1.1,0.0
89,Taking my dog cooper out for a walk to go play in the park,Go to the casino with my friend James,0.04,0.03,3.3,1.0
90,hang out with my girlfriend and gossiping about life,Binge watch my favorite tv series when its raining outside,0.05,0.03,8.8,0.0
91,Sing loudly in the shower and feeling like I am Americas next Idol,Play video games against my sister and friends,0.01,0.04,3.3,1.0
92,Go to the casino with my friend James,Binge watch my favorite tv series when its raining outside,0.02,0.04,8.8,0.0
93,Play video games against my sister and friends,Drive in the car and enjoying the radio blaring and wind in my hair,0.03,0.04,1.1,0.0
94,Play boardgames with my significant other,Crochet my current project while watching tv late at night,0.04,0.04,4.4,0.0
95,Sketch or create art in my sketchbook while relaxing on the couch.,Watch Jerry Springer with my sister,0.05,0.04,4.4,1.0
96,Crochet my current project while watching tv late at night,hang out with my girlfriend and gossiping about life,0.01,0.05,3.3,1.0
97,Watch Jerry Springer with my sister,Crochet my current project while watching tv late at night,0.02,0.05,1.1,0.0
98,Taking my dog cooper out for a walk to go play in the park,Relax in the pool late at night with my husband,0.03,0.05,1.1,1.0
99,Binge watch my favorite tv series when its raining outside,Drive around with no destination with my husband Dylan,0.04,0.05,3.3,1.0
100,Drive around with no destination with my husband Dylan,Crochet my current project while watching tv late at night,0.05,0.05,4.4,0.0
