TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
62,redecorate my bedroom in the spring time,Hike through wooded trails with my family on a cool autumn morning,0.02,0.03,3.3,1.0
63,work out in my living room,Attend a study session with classmates at a coffee shop on a wednesday evening,0.03,0.03,3.3,1.0
64,listening to jackie hill  and preston perrys podcasts,Watch a movie with my kids on a summer night in our backyard,0.04,0.03,1.1,1.0
65,run errands on a sunny day,Watch a movie with my kids on a summer night in our backyard,0.05,0.03,1.1,1.0
66,listen to music in my kids room,Explore a local farmers market with my family on a sunny weekend morning,0.01,0.04,1.1,1.0
67,Cook a big meal together with my significant other in the kitchen on a weekend evening,shop at my favorite department store,0.02,0.04,8.8,0.0
68,laugh at my favorite comedy specials on netflix,Attend a study session with classmates at a coffee shop on a wednesday evening,0.03,0.04,4.4,1.0
69,Hike through wooded trails with my family on a cool autumn morning,sit on my patio in the hot afternoon,0.04,0.04,1.1,0.0
70,Attend live music concerts with friends on a summer evening,shop at my favorite department store,0.05,0.04,1.1,0.0
71,Attend a study session with classmates at a coffee shop on a wednesday evening,run errands on a sunny day,0.01,0.05,3.3,0.0
72,watch netflix on the couch,Attend live music concerts with friends on a summer evening,0.02,0.05,8.8,1.0
73,Walk along the beach with my significant other during sunset,shop at my favorite department store,0.03,0.05,3.3,0.0
74,Attend a study session with classmates at a coffee shop on a wednesday evening,listen to music in my kids room,0.04,0.05,4.4,0.0
75,Explore a local farmers market with my family on a sunny weekend morning,listening to jackie hill  and preston perrys podcasts,0.05,0.05,3.3,0.0
76,Watch a movie with my kids on a summer night in our backyard,shop at my favorite department store,0.01,0.01,1.1,0.0
77,Attend live music concerts with friends on a summer evening,work out in my living room,0.02,0.01,8.8,0.0
78,laugh at my favorite comedy specials on netflix,Explore a local farmers market with my family on a sunny weekend morning,0.03,0.01,1.1,1.0
79,Cook a big meal together with my significant other in the kitchen on a weekend evening,sit on my patio in the hot afternoon,0.04,0.01,1.1,0.0
80,redecorate my bedroom in the spring time,Attend a study session with classmates at a coffee shop on a wednesday evening,0.05,0.01,4.4,1.0
81,Hike through wooded trails with my family on a cool autumn morning,laugh at my favorite comedy specials on netflix,0.01,0.02,3.3,0.0
82,Play board games with friends in a cozy living room on a rainy saturday afternoon,redecorate my bedroom in the spring time,0.02,0.02,4.4,0.0
83,Volunteer at a community event with coworkers on a saturday afternoon,sit on my patio in the hot afternoon,0.03,0.02,1.1,0.0
84,Cook a big meal together with my significant other in the kitchen on a weekend evening,laugh at my favorite comedy specials on netflix,0.04,0.02,3.3,0.0
85,listening to jackie hill  and preston perrys podcasts,Walk along the beach with my significant other during sunset,0.05,0.02,3.3,1.0
86,watch netflix on the couch,Explore a local farmers market with my family on a sunny weekend morning,0.01,0.03,1.1,1.0
87,Hike through wooded trails with my family on a cool autumn morning,shop at my favorite department store,0.02,0.03,4.4,0.0
88,run errands on a sunny day,Attend live music concerts with friends on a summer evening,0.03,0.03,1.1,1.0
89,sit on my patio in the hot afternoon,Walk along the beach with my significant other during sunset,0.04,0.03,3.3,1.0
90,Attend a study session with classmates at a coffee shop on a wednesday evening,shop at my favorite department store,0.05,0.03,8.8,0.0
91,Volunteer at a community event with coworkers on a saturday afternoon,laugh at my favorite comedy specials on netflix,0.01,0.04,3.3,0.0
92,shop at my favorite department store,Have deep conversations with close friends around a campfire on a chilly night,0.02,0.04,8.8,1.0
93,laugh at my favorite comedy specials on netflix,Watch a movie with my kids on a summer night in our backyard,0.03,0.04,1.1,1.0
94,Walk along the beach with my significant other during sunset,work out in my living room,0.04,0.04,4.4,0.0
95,Attend live music concerts with friends on a summer evening,redecorate my bedroom in the spring time,0.05,0.04,4.4,0.0
96,Cook a big meal together with my significant other in the kitchen on a weekend evening,redecorate my bedroom in the spring time,0.01,0.05,3.3,0.0
97,watch netflix on the couch,Hike through wooded trails with my family on a cool autumn morning,0.02,0.05,1.1,1.0
98,Hike through wooded trails with my family on a cool autumn morning,run errands on a sunny day,0.03,0.05,1.1,0.0
99,listen to music in my kids room,Attend live music concerts with friends on a summer evening,0.04,0.05,3.3,1.0
100,Explore a local farmers market with my family on a sunny weekend morning,shop at my favorite department store,0.05,0.05,4.4,0.0
