TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
63,Watch Sunday Night football with my family,Listen to new music,0.03,0.03,3.3,0.0
64,Talk to my long distance sister on the phone,Do studies on my computer ,0.04,0.03,1.1,0.0
65,Watch new tv series with my brother,Play video games on xbox in my room,0.05,0.03,1.1,0.0
66,Talk to my favorite coworker about sports,Eat food I have never tried before,0.01,0.04,1.1,0.0
67,Take my friends to new food spots,Make shirts in my studio,0.02,0.04,8.8,0.0
68,Eat food I have never tried before,Go to outlet stores with my mother,0.03,0.04,4.4,1.0
69,Listen to new music,Go to play basketball with my best friend,0.04,0.04,1.1,1.0
70,Talk to my favorite coworker about sports,Make shirts in my studio,0.05,0.04,1.1,0.0
71,Put up lights for holidays and watching the joy rise,Bet on parlays for football with one of my brothers,0.01,0.05,3.3,1.0
72,Play video games on xbox in my room,Talk to my nephew about school,0.02,0.05,8.8,1.0
73,Watch new tv series with my brother,Run 5 miles every weekend,0.03,0.05,3.3,0.0
74,Work out in the morning,Go to outlet stores with my mother,0.04,0.05,4.4,1.0
75,Ask questions about controversial topics with friends,Run 5 miles every weekend,0.05,0.05,3.3,0.0
76,Ask questions about controversial topics with friends,Do studies on my computer ,0.01,0.01,1.1,0.0
77,Watch Sunday Night football with my family,Put up lights for holidays and watching the joy rise,0.02,0.01,8.8,0.0
78,Watch Sunday Night football with my family,Run 5 miles every weekend,0.03,0.01,1.1,0.0
79,Take my friends to new food spots,Eat food I have never tried before,0.04,0.01,1.1,0.0
80,Watch Sunday Night football with my family,Try on new clothes I bought,0.05,0.01,4.4,0.0
81,Try on new clothes I bought,Bet on parlays for football with one of my brothers,0.01,0.02,3.3,1.0
82,Do studies on my computer ,Go to play basketball with my best friend,0.02,0.02,4.4,1.0
83,Eat food I have never tried before,Go to play basketball with my best friend,0.03,0.02,1.1,1.0
84,Talk to my long distance sister on the phone,Make shirts in my studio,0.04,0.02,3.3,0.0
85,Bet on parlays for football with one of my brothers,Run 5 miles every weekend,0.05,0.02,3.3,0.0
86,Make shirts in my studio,Go to outlet stores with my mother,0.01,0.03,1.1,1.0
87,Work out in the morning,Ask questions about controversial topics with friends,0.02,0.03,4.4,1.0
88,Go to outlet stores with my mother,Play video games on xbox in my room,0.03,0.03,1.1,0.0
89,Run 5 miles every weekend,Take my friends to new food spots,0.04,0.03,3.3,1.0
90,Talk to my favorite coworker about sports,Try on new clothes I bought,0.05,0.03,8.8,0.0
91,Try on new clothes I bought,Go to outlet stores with my mother,0.01,0.04,3.3,1.0
92,Play video games on xbox in my room,Talk to my favorite coworker about sports,0.02,0.04,8.8,1.0
93,Go to play basketball with my best friend,Try on new clothes I bought,0.03,0.04,1.1,0.0
94,Watch new tv series with my brother,Work out in the morning,0.04,0.04,4.4,0.0
95,Talk to my nephew about school,Do studies on my computer ,0.05,0.04,4.4,0.0
96,Talk to my long distance sister on the phone,Eat food I have never tried before,0.01,0.05,3.3,0.0
97,Ask questions about controversial topics with friends,Put up lights for holidays and watching the joy rise,0.02,0.05,1.1,0.0
98,Put up lights for holidays and watching the joy rise,Watch new tv series with my brother,0.03,0.05,1.1,1.0
99,Ask questions about controversial topics with friends,Watch greys anatomy while eating popcorn,0.04,0.05,3.3,0.0
100,Watch greys anatomy while eating popcorn,Watch Sunday Night football with my family,0.05,0.05,4.4,1.0
