TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
68,Do chores while blasting music on alexa,Play and communicate through Discord with online friends and play steam games together in the middle of the night,0.03,0.04,4.4,1.0
69,Watch Harry Potter movie marathons with my significant other on our comfy couch all day on the weekends from morning till night with homemade pasta and drinks on the coffee table,Take a stroll in my neighborhood park on a sunny afternoon,0.04,0.04,1.1,0.0
70,Read true crime studies on a dark rainy night in bed,Take a out of town trip with my family to florida and walk around disney world for a week and stay at a water resort,0.05,0.04,1.1,1.0
71,Pla a solo game on my PC after work,Go to a coffee shop to study with a friend and catch up on life for a few hours on a rainy afternoon,0.01,0.05,3.3,1.0
72,Play a couple rounds of badminton at my university with some friendly classmates after classes end,Meditate to release my body from stress thoughts and emotions for a short period of time in an empty and quiet room ,0.02,0.05,8.8,0.0
73,Do chores while blasting music on alexa,Take a out of town trip with my family to florida and walk around disney world for a week and stay at a water resort,0.03,0.05,3.3,1.0
74,Go with my mom and I to the bahamas on a 4 day cruise with carnival cruise line to see dolphins and water that was as minty green and translucent like an unused yet overly clean  swimming pool.,Journal my goals thoughts and future events,0.04,0.05,4.4,0.0
75,Host a friends giving potluck dinner with friends to celebrate the joy of being together as friends,Take a stroll in my neighborhood park on a sunny afternoon,0.05,0.05,3.3,0.0
76,Go to a coffee shop to study with a friend and catch up on life for a few hours on a rainy afternoon,Read about new podcasters and credited books that talk about my career interests to be up to date on new ideologies and systems,0.01,0.01,1.1,0.0
77,Go with my mom and I to the bahamas on a 4 day cruise with carnival cruise line to see dolphins and water that was as minty green and translucent like an unused yet overly clean  swimming pool.,Soak in a hot bubble bath with lavender aromas while netflix is playing on my laptop nearby,0.02,0.01,8.8,0.0
78,Journal my goals thoughts and future events,Watch Harry Potter movie marathons with my significant other on our comfy couch all day on the weekends from morning till night with homemade pasta and drinks on the coffee table,0.03,0.01,1.1,1.0
79,Brew thai leaves to make my favorite drink on a calm and cozy morning,Go to a coffee shop to study with a friend and catch up on life for a few hours on a rainy afternoon,0.04,0.01,1.1,1.0
80,Host a friends giving potluck dinner with friends to celebrate the joy of being together as friends,Read about new podcasters and credited books that talk about my career interests to be up to date on new ideologies and systems,0.05,0.01,4.4,0.0
81,Soak in a hot bubble bath with lavender aromas while netflix is playing on my laptop nearby,Play a couple rounds of badminton at my university with some friendly classmates after classes end,0.01,0.02,3.3,1.0
82,Play and communicate through Discord with online friends and play steam games together in the middle of the night,Read true crime studies on a dark rainy night in bed,0.02,0.02,4.4,0.0
83,Brew thai leaves to make my favorite drink on a calm and cozy morning,Bring the pets out to the empty but spacious neighborhood park with my significant other and run around until we all wear out on a sunny afternoon,0.03,0.02,1.1,1.0
84,Do chores while blasting music on alexa,Bring the pets out to the empty but spacious neighborhood park with my significant other and run around until we all wear out on a sunny afternoon,0.04,0.02,3.3,1.0
85,Pla a solo game on my PC after work,Play a couple rounds of badminton at my university with some friendly classmates after classes end,0.05,0.02,3.3,1.0
86,Go to a coffee shop to study with a friend and catch up on life for a few hours on a rainy afternoon,Meditate to release my body from stress thoughts and emotions for a short period of time in an empty and quiet room ,0.01,0.03,1.1,0.0
87,On a Friday night preparing homemade caramel popcorn hot cocoa and steak tv dinner with my significant other watching rom com movies,Do chores while blasting music on alexa,0.02,0.03,4.4,0.0
88,Bring the pets out to the empty but spacious neighborhood park with my significant other and run around until we all wear out on a sunny afternoon,Meditate to release my body from stress thoughts and emotions for a short period of time in an empty and quiet room ,0.03,0.03,1.1,0.0
89,Journal my goals thoughts and future events,Go to a coffee shop to study with a friend and catch up on life for a few hours on a rainy afternoon,0.04,0.03,3.3,1.0
90,Pla a solo game on my PC after work,Go out to dinner at UMIs a seafood buffet with my family,0.05,0.03,8.8,1.0
91,Brew thai leaves to make my favorite drink on a calm and cozy morning,Play and communicate through Discord with online friends and play steam games together in the middle of the night,0.01,0.04,3.3,1.0
92,Go out to dinner at UMIs a seafood buffet with my family,Read true crime studies on a dark rainy night in bed,0.02,0.04,8.8,0.0
93,Take a stroll in my neighborhood park on a sunny afternoon,Take a out of town trip with my family to florida and walk around disney world for a week and stay at a water resort,0.03,0.04,1.1,1.0
94,Do chores while blasting music on alexa,Go out to dinner at UMIs a seafood buffet with my family,0.04,0.04,4.4,1.0
95,Go out to dinner at UMIs a seafood buffet with my family,Soak in a hot bubble bath with lavender aromas while netflix is playing on my laptop nearby,0.05,0.04,4.4,0.0
96,Meditate to release my body from stress thoughts and emotions for a short period of time in an empty and quiet room ,Watch Harry Potter movie marathons with my significant other on our comfy couch all day on the weekends from morning till night with homemade pasta and drinks on the coffee table,0.01,0.05,3.3,1.0
97,Host a friends giving potluck dinner with friends to celebrate the joy of being together as friends,Read true crime studies on a dark rainy night in bed,0.02,0.05,1.1,0.0
98,Play a couple rounds of badminton at my university with some friendly classmates after classes end,Read about new podcasters and credited books that talk about my career interests to be up to date on new ideologies and systems,0.03,0.05,1.1,0.0
99,Take a out of town trip with my family to florida and walk around disney world for a week and stay at a water resort,Brew thai leaves to make my favorite drink on a calm and cozy morning,0.04,0.05,3.3,0.0
100,Play and communicate through Discord with online friends and play steam games together in the middle of the night,Do home workouts by following a youtube video guide for 30 minutes each day on my yoga mat,0.05,0.05,4.4,0.0
