TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
58,cook with my roomates,Go to the skate park to practice,0.03,0.02,4.4,0.0
59,count with my money, skip school with my classmates,0.04,0.02,4.4,1.0
60,go to the casino with my mates,sleep in at night,0.05,0.02,1.1,0.0
61,I love watching people enjoy life,go to the casino with my mates,0.01,0.03,3.3,1.0
62, go to the movies with my friends ,sleep in at night,0.02,0.03,3.3,0.0
63,Go to the skate park to practice, go to the movies with my friends ,0.03,0.03,3.3,1.0
64,I love watching people enjoy life,watch different people have blessed days,0.04,0.03,1.1,1.0
65,go to the casino with my mates,go swimming at the local YMCA pool,0.05,0.03,1.1,0.0
66, skip school with my classmates,sleep in at night,0.01,0.04,1.1,0.0
67, relax with my dogs,scool younger people on life with coworkers,0.02,0.04,8.8,1.0
68, go to the movies with my friends ,I love watching people enjoy life,0.03,0.04,4.4,0.0
69, go to the job fair with my wife,go swimming at the local YMCA pool,0.04,0.04,1.1,0.0
70,watch different people have blessed days,go on morning walks around the neighborhood,0.05,0.04,1.1,0.0
71,count with my money,cook with my roomates,0.01,0.05,3.3,1.0
72, relax with my dogs,cook with my roomates,0.02,0.05,8.8,1.0
73, give less needy people what they want,I love watching people enjoy life,0.03,0.05,3.3,0.0
74,I love watching people enjoy life,voulenteer at homeless shelters with my sister,0.04,0.05,4.4,1.0
75, give less needy people what they want,sleep in at night,0.05,0.05,3.3,0.0
76, skip school with my classmates,Watch cooking videos on YouTube in my spare time,0.01,0.01,1.1,0.0
77,watch different people have blessed days,Go to the skate park to practice,0.02,0.01,8.8,0.0
78,watch different people have blessed days,sleep in at night,0.03,0.01,1.1,0.0
79, skip school with my classmates,go to the gym and workout,0.04,0.01,1.1,0.0
80,read fictional novels,watch the flowers and the trees grow with my mom,0.05,0.01,4.4,1.0
81,Watch cooking videos on YouTube in my spare time,go to the casino with my mates,0.01,0.02,3.3,1.0
82,voulenteer at homeless shelters with my sister,count with my money,0.02,0.02,4.4,0.0
83, skip school with my classmates,go swimming at the local YMCA pool,0.03,0.02,1.1,0.0
84,go on morning walks around the neighborhood,scool younger people on life with coworkers,0.04,0.02,3.3,1.0
85,count with my money,go to the casino with my mates,0.05,0.02,3.3,1.0
86,go to the casino with my mates,Go to the skate park to practice,0.01,0.03,1.1,0.0
87,go to the gym and workout,cook with my roomates,0.02,0.03,4.4,1.0
88,go on morning walks around the neighborhood,go to the casino with my mates,0.03,0.03,1.1,1.0
89,scool younger people on life with coworkers,count with my money,0.04,0.03,3.3,0.0
90, give less needy people what they want,read fictional novels,0.05,0.03,8.8,0.0
91, give less needy people what they want,go swimming at the local YMCA pool,0.01,0.04,3.3,0.0
92,sleep in at night,cook with my roomates,0.02,0.04,8.8,1.0
93, give less needy people what they want,go to the gym and workout,0.03,0.04,1.1,0.0
94,go to the casino with my mates,go to the gym and workout,0.04,0.04,4.4,0.0
95, go to the movies with my friends ,go to the gym and workout,0.05,0.04,4.4,0.0
96, go to the job fair with my wife,count with my money,0.01,0.05,3.3,0.0
97,voulenteer at homeless shelters with my sister,go on morning walks around the neighborhood,0.02,0.05,1.1,0.0
98,read fictional novels,scool younger people on life with coworkers,0.03,0.05,1.1,1.0
99,go on morning walks around the neighborhood,cook with my roomates,0.04,0.05,3.3,1.0
100,sleep in at night,voulenteer at homeless shelters with my sister,0.05,0.05,4.4,1.0
