TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
28,Hang out while watching YouTube videos with friends,Plan out what to do for future live stream content,0.03,0.01,3.3,0.0
29,Plan out what to do for future live stream content,Go through horrible dad jokes with friends,0.04,0.01,4.4,1.0
30,Play catch with my dog Poochy,Watching football all day on Sunday with family and friends,0.05,0.01,8.8,1.0
31,Play some Story of Seasons while I relax,Play Golf With  Friends,0.01,0.02,8.8,1.0
32,Play catch with my dog Poochy,Hang out while watching YouTube videos with friends,0.02,0.02,1.1,1.0
33,Play catch with my dog Poochy,Play Golf With  Friends,0.03,0.02,4.4,1.0
34,Pop on a movie to recline and watch,Hang out while watching YouTube videos with friends,0.04,0.02,3.3,1.0
35,Just chill and talking about life with friends,Play some Animal Crossing in bed,0.05,0.02,1.1,0.0
36,Play some Story of Seasons while I relax,Watching football all day on Sunday with family and friends,0.01,0.03,3.3,1.0
37,Do some Ring Fit Adventure to work out,Watch friends live stream on Twitch or YouTube with friends,0.02,0.03,1.1,1.0
38,Play Golf With  Friends,Do photo editing in Photoshop,0.03,0.03,1.1,0.0
39,Play Left4Dead2 with friends,Play with toys with my cat Aurora,0.04,0.03,3.3,0.0
40,Record things with my friends that I can edit into videos,Edit some videos with calm music on,0.05,0.03,4.4,0.0
41,Plan out what to do for future live stream content,Play Overwatch 2 with friends,0.01,0.04,1.1,1.0
42,Play some Animal Crossing in bed,Watch friends live stream on Twitch or YouTube with friends,0.02,0.04,3.3,1.0
43,Plan out what to do for future live stream content,Having a movie night with family and friends,0.03,0.04,1.1,1.0
44,Having a movie night with family and friends,Pop on a movie to recline and watch,0.04,0.04,1.1,0.0
45,Record things with my friends that I can edit into videos,Plan out what to do for future live stream content,0.05,0.04,4.4,0.0
46,Record things with my friends that I can edit into videos,Play some Story of Seasons while I relax,0.01,0.05,8.8,0.0
47,Play with toys with my cat Aurora,Play Golf With  Friends,0.02,0.05,1.1,1.0
48,Go through horrible dad jokes with friends,Play some Story of Seasons while I relax,0.03,0.05,4.4,0.0
49,Edit some videos with calm music on,Hang out while watching YouTube videos with friends,0.04,0.05,3.3,1.0
50,Play some Animal Crossing in bed,Play Overwatch 2 with friends,0.05,0.05,1.1,1.0
51,Go through horrible dad jokes with friends,Do photo editing in Photoshop,0.01,0.01,1.1,0.0
52,Do some Ring Fit Adventure to work out,Play Golf With  Friends,0.02,0.01,3.3,1.0
53,Just chill and talking about life with friends,Plan out what to do for future live stream content,0.03,0.01,1.1,0.0
54,Play Left4Dead2 with friends,Go through and look at my Pokemon card collection in my binders,0.04,0.01,4.4,0.0
55,Play Overwatch 2 with friends,Pop on a movie to recline and watch,0.05,0.01,1.1,0.0
56,Play some Story of Seasons while I relax,Having a movie night with family and friends,0.01,0.02,8.8,1.0
57,Play Overwatch 2 with friends,Play some Story of Seasons while I relax,0.02,0.02,4.4,0.0
58,Go through horrible dad jokes with friends,Edit some videos with calm music on,0.03,0.02,4.4,0.0
59,Play Overwatch 2 with friends,Go through and look at my Pokemon card collection in my binders,0.04,0.02,4.4,0.0
60,Go through and look at my Pokemon card collection in my binders,Just chill and talking about life with friends,0.05,0.02,1.1,1.0
61,Play catch with my dog Poochy,Having a movie night with family and friends,0.01,0.03,3.3,1.0
62,Watch friends live stream on Twitch or YouTube with friends,Edit some videos with calm music on,0.02,0.03,3.3,0.0
63,Edit some videos with calm music on,Watching football all day on Sunday with family and friends,0.03,0.03,3.3,1.0
64,Watching football all day on Sunday with family and friends,Go through and look at my Pokemon card collection in my binders,0.04,0.03,1.1,0.0
65,Play Golf With  Friends,Play some Animal Crossing in bed,0.05,0.03,1.1,0.0
66,Play Overwatch 2 with friends,Play with toys with my cat Aurora,0.01,0.04,1.1,0.0
67,Watching football all day on Sunday with family and friends,Do some Ring Fit Adventure to work out,0.02,0.04,8.8,0.0
68,Just chill and talking about life with friends,Play with toys with my cat Aurora,0.03,0.04,4.4,0.0
69,Record things with my friends that I can edit into videos,Play with toys with my cat Aurora,0.04,0.04,1.1,0.0
70,Go through and look at my Pokemon card collection in my binders,Go through horrible dad jokes with friends,0.05,0.04,1.1,1.0
71,Edit some videos with calm music on,Play Overwatch 2 with friends,0.01,0.05,3.3,1.0
72,Play Overwatch 2 with friends,Do photo editing in Photoshop,0.02,0.05,8.8,0.0
73,Edit some videos with calm music on,Just chill and talking about life with friends,0.03,0.05,3.3,1.0
74,Play catch with my dog Poochy,Record things with my friends that I can edit into videos,0.04,0.05,4.4,1.0
75,Pop on a movie to recline and watch,Just chill and talking about life with friends,0.05,0.05,3.3,1.0
76,Go through and look at my Pokemon card collection in my binders,Play Golf With  Friends,0.01,0.01,1.1,1.0
77,Do some Ring Fit Adventure to work out,Just chill and talking about life with friends,0.02,0.01,8.8,1.0
78,Do photo editing in Photoshop,Watch friends live stream on Twitch or YouTube with friends,0.03,0.01,1.1,1.0
79,Play Golf With  Friends,Edit some videos with calm music on,0.04,0.01,1.1,0.0
80,Do photo editing in Photoshop,Having a movie night with family and friends,0.05,0.01,4.4,1.0
81,Just chill and talking about life with friends,Play catch with my dog Poochy,0.01,0.02,3.3,0.0
82,Play Golf With  Friends,Plan out what to do for future live stream content,0.02,0.02,4.4,0.0
83,Play some Animal Crossing in bed,Watching football all day on Sunday with family and friends,0.03,0.02,1.1,1.0
84,Go through and look at my Pokemon card collection in my binders,Hang out while watching YouTube videos with friends,0.04,0.02,3.3,1.0
85,Play some Animal Crossing in bed,Record things with my friends that I can edit into videos,0.05,0.02,3.3,1.0
86,Go through horrible dad jokes with friends,Play catch with my dog Poochy,0.01,0.03,1.1,0.0
87,Play Overwatch 2 with friends,Do some Ring Fit Adventure to work out,0.02,0.03,4.4,0.0
88,Record things with my friends that I can edit into videos,Pop on a movie to recline and watch,0.03,0.03,1.1,0.0
89,Play with toys with my cat Aurora,Watching football all day on Sunday with family and friends,0.04,0.03,3.3,1.0
90,Play Left4Dead2 with friends,Play some Animal Crossing in bed,0.05,0.03,8.8,0.0
91,Watching football all day on Sunday with family and friends,Do photo editing in Photoshop,0.01,0.04,3.3,0.0
92,Do some Ring Fit Adventure to work out,Record things with my friends that I can edit into videos,0.02,0.04,8.8,1.0
93,Go through horrible dad jokes with friends,Do some Ring Fit Adventure to work out,0.03,0.04,1.1,0.0
94,Go through horrible dad jokes with friends,Play with toys with my cat Aurora,0.04,0.04,4.4,0.0
95,Do photo editing in Photoshop,Play Left4Dead2 with friends,0.05,0.04,4.4,1.0
96,Just chill and talking about life with friends,Play some Story of Seasons while I relax,0.01,0.05,3.3,0.0
97,Watch friends live stream on Twitch or YouTube with friends,Play catch with my dog Poochy,0.02,0.05,1.1,0.0
98,Plan out what to do for future live stream content,Watch friends live stream on Twitch or YouTube with friends,0.03,0.05,1.1,1.0
99,Play Left4Dead2 with friends,Plan out what to do for future live stream content,0.04,0.05,3.3,0.0
100,Play some Story of Seasons while I relax,Play Left4Dead2 with friends,0.05,0.05,4.4,1.0
