TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
58,Go to the library with my sister,Play video games,0.03,0.02,4.4,0.0
59,Relax in a hammock,Watch awards shows with family,0.04,0.02,4.4,1.0
60,Bake something,See a movie with friends,0.05,0.02,1.1,1.0
61,Go on a walk with my family,Play video games,0.01,0.03,3.3,0.0
62,celebrate occasions with family,Watch YouTube videos,0.02,0.03,3.3,0.0
63,Try a new restaurant with family,Make coffee,0.03,0.03,3.3,0.0
64,Take a bubble bath,celebrate occasions with family,0.04,0.03,1.1,1.0
65,Play video games with friends and family,Bake something,0.05,0.03,1.1,0.0
66,Watch awards shows with family,Read a book on the beach,0.01,0.04,1.1,0.0
67,Take a bubble bath,Try a new restaurant with family,0.02,0.04,8.8,1.0
68,Listen to ironmouse songs and covers,Go on a walk with my family,0.03,0.04,4.4,1.0
69,Bake something,Try a new restaurant with family,0.04,0.04,1.1,1.0
70,Go to the library with my sister,Relax in a hammock,0.05,0.04,1.1,0.0
71,Watch league of legends esports,celebrate occasions with family,0.01,0.05,3.3,1.0
72,Bake something,Watch Football with family,0.02,0.05,8.8,1.0
73,Watch Football with family,Watch anime,0.03,0.05,3.3,0.0
74,Play video games,See a movie with friends,0.04,0.05,4.4,1.0
75,Go on a walk with my family,Relax in a hammock,0.05,0.05,3.3,0.0
76,Relax in a hammock,Go to afternoon tea with family,0.01,0.01,1.1,1.0
77,Bake something,Watch awards shows with family,0.02,0.01,8.8,1.0
78,Watch awards shows with family,Watch anime,0.03,0.01,1.1,0.0
79,Watch Football with family,Make coffee,0.04,0.01,1.1,0.0
80,See a movie with friends,Read a book on the beach,0.05,0.01,4.4,0.0
81,Go hiking with family,Read a book on the beach,0.01,0.02,3.3,0.0
82,Listen to ironmouse songs and covers,Watch awards shows with family,0.02,0.02,4.4,1.0
83,Try a new restaurant with family,Listen to ironmouse songs and covers,0.03,0.02,1.1,0.0
84,Go to the library with my sister,Listen to ironmouse songs and covers,0.04,0.02,3.3,0.0
85,Watch league of legends esports,Go on a walk with my family,0.05,0.02,3.3,1.0
86,Watch YouTube videos,Watch Football with family,0.01,0.03,1.1,1.0
87,Play video games,Go hiking with family,0.02,0.03,4.4,1.0
88,Watch Football with family,Watch league of legends esports,0.03,0.03,1.1,0.0
89,Watch anime,Go to the library with my sister,0.04,0.03,3.3,1.0
90,Watch league of legends esports,Go to afternoon tea with family,0.05,0.03,8.8,1.0
91,Go on a walk with my family,Watch anime,0.01,0.04,3.3,0.0
92,Watch Football with family,Take a bubble bath,0.02,0.04,8.8,0.0
93,Read a book on the beach,celebrate occasions with family,0.03,0.04,1.1,1.0
94,Watch awards shows with family,Make coffee,0.04,0.04,4.4,0.0
95,See a movie with friends,Listen to ironmouse songs and covers,0.05,0.04,4.4,0.0
96,Make coffee,Go to the library with my sister,0.01,0.05,3.3,1.0
97,Play video games,Go to afternoon tea with family,0.02,0.05,1.1,1.0
98,Go to the library with my sister,Watch league of legends esports,0.03,0.05,1.1,0.0
99,Try a new restaurant with family,Watch league of legends esports,0.04,0.05,3.3,0.0
100,Go on a walk with my family,Take a bubble bath,0.05,0.05,4.4,0.0
