TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
20,Scroll through tiktok for new outfit inspiration and fun trends,Cook dinner together with family during the holidays,0.05,0.04,1.1,1.0
21,Explore local festivals with friends to experience new cultures,Scroll through tiktok for new outfit inspiration and fun trends,0.01,0.05,8.8,0.0
22,Host game nights with my family at home on weekends,Go on spontaneous target runs to find new home essentials,0.02,0.05,4.4,0.0
23,Enjoy quiet evenings curled up with my two cats,Play board games with my roommates for a fun night in,0.03,0.05,1.1,1.0
24,Travel to italy and exploring hidden gems in the countryside,Explore farmers markets with my friends on saturday mornings,0.04,0.05,4.4,1.0
25,Participate in trivia nights at a local pub with coworkers,Take long walks through nature trails during the fall,0.05,0.05,3.3,0.0
26,Cook dinner together with family during the holidays,Cook homemade meals and experimenting with new recipes in the kitchen,0.01,0.01,4.4,0.0
27,Host game nights with my family at home on weekends,Cook homemade meals and experimenting with new recipes in the kitchen,0.02,0.01,3.3,0.0
28,Hike scenic trails with my boyfriend on crisp autumn weekends,Go on spontaneous target runs to find new home essentials,0.03,0.01,3.3,0.0
29,Try my hand at photography while capturing natural beauty ,Go out for coffee with my coworkers during break time,0.04,0.01,4.4,1.0
30,Participate in trivia nights at a local pub with coworkers,Scroll through tiktok for new outfit inspiration and fun trends,0.05,0.01,8.8,0.0
31,Travel to new cities with my best friends for weekend escapes,Try different specialty drinks at trendy coffee shops,0.01,0.02,8.8,0.0
32,Host game nights with my family at home on weekends,Spend evenings enjoying the sunset from my pool ,0.02,0.02,1.1,0.0
33,Scroll through tiktok for new outfit inspiration and fun trends,Host game nights with my family at home on weekends,0.03,0.02,4.4,1.0
34,Scroll through tiktok for new outfit inspiration and fun trends,Share cocktails and stories with friends during summer rooftop gatherings,0.04,0.02,3.3,1.0
35,Travel to italy and exploring hidden gems in the countryside,Explore local festivals with friends to experience new cultures,0.05,0.02,1.1,1.0
36,Try different specialty drinks at trendy coffee shops,Host game nights with my family at home on weekends,0.01,0.03,3.3,1.0
37,Enjoy quiet evenings curled up with my two cats,Travel to new cities with my best friends for weekend escapes,0.02,0.03,1.1,1.0
38,Go on spontaneous target runs to find new home essentials,Explore farmers markets with my friends on saturday mornings,0.03,0.03,1.1,1.0
39,Share cocktails and stories with friends during summer rooftop gatherings,Travel to italy and exploring hidden gems in the countryside,0.04,0.03,3.3,0.0
40,Share cocktails and stories with friends during summer rooftop gatherings,Try my hand at photography while capturing natural beauty ,0.05,0.03,4.4,0.0
41,Go on spontaneous target runs to find new home essentials,Explore local festivals with friends to experience new cultures,0.01,0.04,1.1,1.0
42,Cook dinner together with family during the holidays,Spend evenings enjoying the sunset from my pool ,0.02,0.04,3.3,0.0
43,Enjoy quiet evenings curled up with my two cats,Cook dinner together with family during the holidays,0.03,0.04,1.1,1.0
44,Play board games with my roommates for a fun night in,Listen to music while organizing my space,0.04,0.04,1.1,0.0
45,Hike scenic trails with my boyfriend on crisp autumn weekends,Try different specialty drinks at trendy coffee shops,0.05,0.04,4.4,0.0
46,Enjoy quiet evenings curled up with my two cats,Go out for coffee with my coworkers during break time,0.01,0.05,8.8,1.0
47,Participate in trivia nights at a local pub with coworkers,Try my hand at photography while capturing natural beauty ,0.02,0.05,1.1,0.0
48,Scroll through tiktok for new outfit inspiration and fun trends,Explore farmers markets with my friends on saturday mornings,0.03,0.05,4.4,1.0
49,Try my hand at photography while capturing natural beauty ,Explore farmers markets with my friends on saturday mornings,0.04,0.05,3.3,1.0
50,Go out for coffee with my coworkers during break time,Scroll through tiktok for new outfit inspiration and fun trends,0.05,0.05,1.1,0.0
51,Listen to music while organizing my space,Cook dinner together with family during the holidays,0.01,0.01,1.1,1.0
52,Spend evenings enjoying the sunset from my pool ,Play board games with my roommates for a fun night in,0.02,0.01,3.3,1.0
53,Try my hand at photography while capturing natural beauty ,Explore local festivals with friends to experience new cultures,0.03,0.01,1.1,1.0
54,Take long walks through nature trails during the fall,Play board games with my roommates for a fun night in,0.04,0.01,4.4,1.0
55,Spend evenings enjoying the sunset from my pool ,Travel to new cities with my best friends for weekend escapes,0.05,0.01,1.1,1.0
56,Cook dinner together with family during the holidays,Take long walks through nature trails during the fall,0.01,0.02,8.8,0.0
57,Cook homemade meals and experimenting with new recipes in the kitchen,Explore local festivals with friends to experience new cultures,0.02,0.02,4.4,1.0
58,Travel to italy and exploring hidden gems in the countryside,Cook dinner together with family during the holidays,0.03,0.02,4.4,1.0
59,Travel to new cities with my best friends for weekend escapes,Scroll through tiktok for new outfit inspiration and fun trends,0.04,0.02,4.4,0.0
60,Go on spontaneous target runs to find new home essentials,Go out for coffee with my coworkers during break time,0.05,0.02,1.1,1.0
61,Share cocktails and stories with friends during summer rooftop gatherings,Try different specialty drinks at trendy coffee shops,0.01,0.03,3.3,0.0
62,Go out for coffee with my coworkers during break time,Cook homemade meals and experimenting with new recipes in the kitchen,0.02,0.03,3.3,0.0
63,Host game nights with my family at home on weekends,Listen to music while organizing my space,0.03,0.03,3.3,0.0
64,Try different specialty drinks at trendy coffee shops,Explore farmers markets with my friends on saturday mornings,0.04,0.03,1.1,1.0
65,Travel to italy and exploring hidden gems in the countryside,Go out for coffee with my coworkers during break time,0.05,0.03,1.1,1.0
66,Go out for coffee with my coworkers during break time,Try different specialty drinks at trendy coffee shops,0.01,0.04,1.1,0.0
67,Go on spontaneous target runs to find new home essentials,Travel to new cities with my best friends for weekend escapes,0.02,0.04,8.8,1.0
68,Scroll through tiktok for new outfit inspiration and fun trends,Hike scenic trails with my boyfriend on crisp autumn weekends,0.03,0.04,4.4,1.0
69,Take long walks through nature trails during the fall,Host game nights with my family at home on weekends,0.04,0.04,1.1,1.0
70,Listen to music while organizing my space,Travel to new cities with my best friends for weekend escapes,0.05,0.04,1.1,1.0
71,Cook dinner together with family during the holidays,Try my hand at photography while capturing natural beauty ,0.01,0.05,3.3,0.0
72,Host game nights with my family at home on weekends,Try my hand at photography while capturing natural beauty ,0.02,0.05,8.8,0.0
73,Explore farmers markets with my friends on saturday mornings,Listen to music while organizing my space,0.03,0.05,3.3,0.0
74,Cook homemade meals and experimenting with new recipes in the kitchen,Hike scenic trails with my boyfriend on crisp autumn weekends,0.04,0.05,4.4,1.0
75,Explore local festivals with friends to experience new cultures,Spend evenings enjoying the sunset from my pool ,0.05,0.05,3.3,0.0
76,Play board games with my roommates for a fun night in,Scroll through tiktok for new outfit inspiration and fun trends,0.01,0.01,1.1,0.0
77,Participate in trivia nights at a local pub with coworkers,Try different specialty drinks at trendy coffee shops,0.02,0.01,8.8,0.0
78,Hike scenic trails with my boyfriend on crisp autumn weekends,Spend evenings enjoying the sunset from my pool ,0.03,0.01,1.1,0.0
79,Explore farmers markets with my friends on saturday mornings,Cook homemade meals and experimenting with new recipes in the kitchen,0.04,0.01,1.1,0.0
80,Take long walks through nature trails during the fall,Explore farmers markets with my friends on saturday mornings,0.05,0.01,4.4,1.0
81,Try different specialty drinks at trendy coffee shops,Play board games with my roommates for a fun night in,0.01,0.02,3.3,1.0
82,Share cocktails and stories with friends during summer rooftop gatherings,Go on spontaneous target runs to find new home essentials,0.02,0.02,4.4,0.0
83,Explore local festivals with friends to experience new cultures,Listen to music while organizing my space,0.03,0.02,1.1,0.0
84,Cook dinner together with family during the holidays,Try different specialty drinks at trendy coffee shops,0.04,0.02,3.3,0.0
85,Cook homemade meals and experimenting with new recipes in the kitchen,Participate in trivia nights at a local pub with coworkers,0.05,0.02,3.3,1.0
86,Share cocktails and stories with friends during summer rooftop gatherings,Listen to music while organizing my space,0.01,0.03,1.1,0.0
87,Spend evenings enjoying the sunset from my pool ,Explore farmers markets with my friends on saturday mornings,0.02,0.03,4.4,1.0
88,Enjoy quiet evenings curled up with my two cats,Hike scenic trails with my boyfriend on crisp autumn weekends,0.03,0.03,1.1,1.0
89,Take long walks through nature trails during the fall,Travel to new cities with my best friends for weekend escapes,0.04,0.03,3.3,1.0
90,Try my hand at photography while capturing natural beauty ,Travel to new cities with my best friends for weekend escapes,0.05,0.03,8.8,1.0
91,Explore local festivals with friends to experience new cultures,Enjoy quiet evenings curled up with my two cats,0.01,0.04,3.3,0.0
92,Participate in trivia nights at a local pub with coworkers,Travel to italy and exploring hidden gems in the countryside,0.02,0.04,8.8,0.0
93,Share cocktails and stories with friends during summer rooftop gatherings,Enjoy quiet evenings curled up with my two cats,0.03,0.04,1.1,0.0
94,Go on spontaneous target runs to find new home essentials,Play board games with my roommates for a fun night in,0.04,0.04,4.4,1.0
95,Try my hand at photography while capturing natural beauty ,Play board games with my roommates for a fun night in,0.05,0.04,4.4,1.0
96,Enjoy quiet evenings curled up with my two cats,Explore farmers markets with my friends on saturday mornings,0.01,0.05,3.3,1.0
97,Hike scenic trails with my boyfriend on crisp autumn weekends,Try my hand at photography while capturing natural beauty ,0.02,0.05,1.1,0.0
98,Travel to italy and exploring hidden gems in the countryside,Hike scenic trails with my boyfriend on crisp autumn weekends,0.03,0.05,1.1,1.0
99,Go out for coffee with my coworkers during break time,Spend evenings enjoying the sunset from my pool ,0.04,0.05,3.3,0.0
100,Participate in trivia nights at a local pub with coworkers,Enjoy quiet evenings curled up with my two cats,0.05,0.05,4.4,0.0
