TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
26,Do meditation on my balcony at sunrise,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,0.01,0.01,4.4,1
27,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.02,0.01,3.3,1
28,Explore old vinyl records in my basement on a rainy weekend,Host game nights with friends on friday evenings featuring board games and homemade snacks,0.03,0.01,3.3,1
29,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,Explore old vinyl records in my basement on a rainy weekend,0.04,0.01,4.4,0
30,Explore old vinyl records in my basement on a rainy weekend,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.05,0.01,8.8,1
31,Bake artisan bread in my kitchen with soft jazz playing in the background,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,0.01,0.02,8.8,1
32,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,0.02,0.02,1.1,1
33,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Listen to classical music while organizing and cleaning my bookshelf,0.03,0.02,4.4,0
34,Go to the movies with my siblings on a rainy weekend,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,0.04,0.02,3.3,0
35,Listen to classical music while organizing and cleaning my bookshelf,Go to the movies with my siblings on a rainy weekend,0.05,0.02,1.1,1
36,Go to the movies with my siblings on a rainy weekend,Sketch urban landscapes at a secluded spot in the park during the early morning,0.01,0.03,3.3,0
37,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,Watch documentary films in the dim light of my living room on a sunday evening,0.02,0.03,1.1,0
38,Host game nights with friends on friday evenings featuring board games and homemade snacks,Bake artisan bread in my kitchen with soft jazz playing in the background,0.03,0.03,1.1,0
39,Write poetry at a local cafe with a cup of chai tea beside me,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,0.04,0.03,3.3,1
40,Cook and try out new recipes with my roommate on lazy sunday afternoons,Do meditation on my balcony at sunrise,0.05,0.03,4.4,0
41,Journal about personal reflections at a quiet coffee shop with minimal foot traffic, Play tennis with my neighbor at the community courts during late spring,0.01,0.04,1.1,1
42,Go to the movies with my siblings on a rainy weekend,Explore old vinyl records in my basement on a rainy weekend,0.02,0.04,3.3,0
43,Do meditation on my balcony at sunrise,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,0.03,0.04,1.1,1
44,Listen to classical music while organizing and cleaning my bookshelf,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.04,0.04,1.1,1
45,Do meditation on my balcony at sunrise,Host game nights with friends on friday evenings featuring board games and homemade snacks,0.05,0.04,4.4,1
46,Bake artisan bread in my kitchen with soft jazz playing in the background,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,0.01,0.05,8.8,1
47,Cook and try out new recipes with my roommate on lazy sunday afternoons,Listen to classical music while organizing and cleaning my bookshelf,0.02,0.05,1.1,0
48,Listen to classical music while organizing and cleaning my bookshelf,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.03,0.05,4.4,1
49,Go to the movies with my siblings on a rainy weekend,Bake artisan bread in my kitchen with soft jazz playing in the background,0.04,0.05,3.3,0
50,Explore old vinyl records in my basement on a rainy weekend,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,0.05,0.05,1.1,1
51,Bake artisan bread in my kitchen with soft jazz playing in the background,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,0.01,0.01,1.1,1
52,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,0.02,0.01,3.3,1
53,Go to the movies with my siblings on a rainy weekend,Do meditation on my balcony at sunrise,0.03,0.01,1.1,0
54,Bake artisan bread in my kitchen with soft jazz playing in the background,Cook and try out new recipes with my roommate on lazy sunday afternoons,0.04,0.01,4.4,1
55,Sketch urban landscapes at a secluded spot in the park during the early morning,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,0.05,0.01,1.1,1
56,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,0.01,0.02,8.8,0
57,Watch documentary films in the dim light of my living room on a sunday evening, Play tennis with my neighbor at the community courts during late spring,0.02,0.02,4.4,1
58,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.03,0.02,4.4,1
59,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,0.04,0.02,4.4,0
60,Host game nights with friends on friday evenings featuring board games and homemade snacks,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,0.05,0.02,1.1,0
61, Play tennis with my neighbor at the community courts during late spring,Do meditation on my balcony at sunrise,0.01,0.03,3.3,0
62,Read science fiction novels in a cozy armchair by the window on a quiet afternoon, Play tennis with my neighbor at the community courts during late spring,0.02,0.03,3.3,1
63,Craft handmade candles in my studio with scented essential oils filling the air,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,0.03,0.03,3.3,1
64,Write poetry at a local cafe with a cup of chai tea beside me,Host game nights with friends on friday evenings featuring board games and homemade snacks,0.04,0.03,1.1,1
65,Cook and try out new recipes with my roommate on lazy sunday afternoons,Write poetry at a local cafe with a cup of chai tea beside me,0.05,0.03,1.1,0
66,Explore old vinyl records in my basement on a rainy weekend, Play tennis with my neighbor at the community courts during late spring,0.01,0.04,1.1,1
67,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,Craft handmade candles in my studio with scented essential oils filling the air,0.02,0.04,8.8,0
68,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,0.03,0.04,4.4,0
69,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.04,0.04,1.1,1
70,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Sketch urban landscapes at a secluded spot in the park during the early morning,0.05,0.04,1.1,0
71,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,0.01,0.05,3.3,0
72,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,0.02,0.05,8.8,1
73,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Craft handmade candles in my studio with scented essential oils filling the air,0.03,0.05,3.3,0
74, Play tennis with my neighbor at the community courts during late spring,Sketch urban landscapes at a secluded spot in the park during the early morning,0.04,0.05,4.4,0
75,Sketch urban landscapes at a secluded spot in the park during the early morning,Host game nights with friends on friday evenings featuring board games and homemade snacks,0.05,0.05,3.3,1
76,Watch documentary films in the dim light of my living room on a sunday evening,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.01,0.01,1.1,1
77,Listen to classical music while organizing and cleaning my bookshelf,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,0.02,0.01,8.8,1
78,Sketch urban landscapes at a secluded spot in the park during the early morning,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.03,0.01,1.1,1
79,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Write poetry at a local cafe with a cup of chai tea beside me,0.04,0.01,1.1,0
80,Sketch urban landscapes at a secluded spot in the park during the early morning,Cook and try out new recipes with my roommate on lazy sunday afternoons,0.05,0.01,4.4,1
81,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,Do meditation on my balcony at sunrise,0.01,0.02,3.3,0
82,Sketch urban landscapes at a secluded spot in the park during the early morning,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,0.02,0.02,4.4,1
83,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,0.03,0.02,1.1,0
84,Participate in trivia nights with my coworkers at a local pub on wednesday evenings,Do meditation on my balcony at sunrise,0.04,0.02,3.3,0
85,Going hiking with my family on crisp autumn mornings followed by a cozy campfire with smores,Journal about personal reflections at a quiet coffee shop with minimal foot traffic,0.05,0.02,3.3,0
86,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Listen to classical music while organizing and cleaning my bookshelf,0.01,0.03,1.1,0
87,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,Craft handmade candles in my studio with scented essential oils filling the air,0.02,0.03,4.4,0
88,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Watch documentary films in the dim light of my living room on a sunday evening,0.03,0.03,1.1,0
89,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Craft handmade candles in my studio with scented essential oils filling the air,0.04,0.03,3.3,0
90,Host game nights with friends on friday evenings featuring board games and homemade snacks,Listen to classical music while organizing and cleaning my bookshelf,0.05,0.03,8.8,0
91,Cook and try out new recipes with my roommate on lazy sunday afternoons,Explore old vinyl records in my basement on a rainy weekend,0.01,0.04,3.3,0
92,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Sketch urban landscapes at a secluded spot in the park during the early morning,0.02,0.04,8.8,0
93,Craft handmade candles in my studio with scented essential oils filling the air,Go to the movies with my siblings on a rainy weekend,0.03,0.04,1.1,1
94, Play tennis with my neighbor at the community courts during late spring,Bake artisan bread in my kitchen with soft jazz playing in the background,0.04,0.04,4.4,0
95,Visit art museums with my sister on sunny weekends discussing our favorite pieces over coffee,Watch documentary films in the dim light of my living room on a sunday evening,0.05,0.04,4.4,0
96,Craft handmade candles in my studio with scented essential oils filling the air,Take weekend road trips with my best friend nexploring small towns and unique eateriesd,0.01,0.05,3.3,1
97,Do meditation on my balcony at sunrise,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,0.02,0.05,1.1,1
98,Plan and executing diy craft projects with my close friends on rainy saturday afternoons,Write poetry at a local cafe with a cup of chai tea beside me,0.03,0.05,1.1,0
99,Go to the farmers market and picking out fresh produce with my partner on saturday mornings,Bake artisan bread in my kitchen with soft jazz playing in the background,0.04,0.05,3.3,0
100,Cook and try out new recipes with my roommate on lazy sunday afternoons,Read science fiction novels in a cozy armchair by the window on a quiet afternoon,0.05,0.05,4.4,0
