TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
83,Cook dinner together with my partner while listening to music,Look at stars in my backyard with a blanket and coffee,0.03,0.02,1.1,0.0
84,Look at stars in my backyard with a blanket and coffee,Learn new recipes with my parents in cooking classes,0.04,0.02,3.3,1.0
85,Go to concerts with my best friend to see our favorite bands,Cook new recipes in my kitchen while listening to a podcast,0.05,0.02,3.3,0.0
86,Read fantasy books in a cozy corner of my living room,Help at the animal shelter with my friends on Saturday mornings,0.01,0.03,1.1,1.0
87,Solve puzzles on a rainy afternoon while drinking hot cocoa,Have movie nights with my friends sharing popcorn and watching films,0.02,0.03,4.4,1.0
88,Visit museums with my classmates on our art history trips,Do yoga in my bedroom with soft music playing,0.03,0.03,1.1,0.0
89,Play board games with my family on cozy Saturday nights,Look at stars in my backyard with a blanket and coffee,0.04,0.03,3.3,0.0
90,Go to concerts with my best friend to see our favorite bands,Do yoga in my bedroom with soft music playing,0.05,0.03,8.8,0.0
91,Walk on a local nature trail in the cool autumn morning,Take yoga classes with my sister at the local gym,0.01,0.04,3.3,1.0
92,Cook new recipes in my kitchen while listening to a podcast,Have movie nights with my friends sharing popcorn and watching films,0.02,0.04,8.8,1.0
93,Solve puzzles on a rainy afternoon while drinking hot cocoa,Go to concerts with my best friend to see our favorite bands,0.03,0.04,1.1,1.0
94,Write in my journal at the beach while listening to the waves,Have movie nights with my friends sharing popcorn and watching films,0.04,0.04,4.4,1.0
95,Learn new recipes with my parents in cooking classes,Write in my journal at the beach while listening to the waves,0.05,0.04,4.4,0.0
96,Solve puzzles on a rainy afternoon while drinking hot cocoa,Learn new recipes with my parents in cooking classes,0.01,0.05,3.3,1.0
97,Take yoga classes with my sister at the local gym,Solve puzzles on a rainy afternoon while drinking hot cocoa,0.02,0.05,1.1,0.0
98,Look at stars in my backyard with a blanket and coffee,Take yoga classes with my sister at the local gym,0.03,0.05,1.1,1.0
99,Play board games with my family on cozy Saturday nights,Do yoga in my bedroom with soft music playing,0.04,0.05,3.3,0.0
100,Cook dinner together with my partner while listening to music,Cook new recipes in my kitchen while listening to a podcast,0.05,0.05,4.4,0.0
