TrialNumber,right,left,leftmoney,rightmoney,WTP_ITI,social_left
74,color in adult coloring books,hik in the national parks with my husband and children,0.04,0.05,4.4,1.0
75,go on hikes in the badlands,thrift in the big city with my husband,0.05,0.05,3.3,1.0
76,edit pictures on my computer,have dinner parties with my family best friend and her family,0.01,0.01,1.1,1.0
77,hik in the national parks with my husband and children,draw cartoon figures with colored pencils,0.02,0.01,8.8,0.0
78,thrift in the big city with my husband,pheasant hunt on the prairies,0.03,0.01,1.1,0.0
79,take photos of nature and animals,talk to other moms and dads while watch my kids play sports,0.04,0.01,1.1,1.0
80,yard sell with my best friend,pheasant hunt on the prairies,0.05,0.01,4.4,0.0
81,have photoshoots with different families,pheasant hunt on the prairies,0.01,0.02,3.3,0.0
82,listen to music while i crochet,talk to other moms and dads while watch my kids play sports,0.02,0.02,4.4,1.0
83,do paint activities with my children,draw cartoon figures with colored pencils,0.03,0.02,1.1,0.0
84,yard sell with my best friend,bake baked goods,0.04,0.02,3.3,0.0
85,go to indoor museums with my children,go on hikes in the badlands,0.05,0.02,3.3,0.0
86,color in adult coloring books,yard sell with my best friend,0.01,0.03,1.1,1.0
87,go to indoor museums with my children,bake baked goods,0.02,0.03,4.4,0.0
88,have dinner parties with my family best friend and her family,read my kindle on my porch,0.03,0.03,1.1,0.0
89,go to indoor museums with my children,color in adult coloring books,0.04,0.03,3.3,0.0
90,take photos of nature and animals,thrift in the big city with my husband,0.05,0.03,8.8,1.0
91,go bird hunt with my husband,edit pictures on my computer,0.01,0.04,3.3,0.0
92,have dinner parties with my family best friend and her family,take photos of nature and animals,0.02,0.04,8.8,0.0
93,yard sell with my best friend,listen to music while i crochet,0.03,0.04,1.1,0.0
94,take photos of nature and animals,spend the day shopping with my best friend ,0.04,0.04,4.4,1.0
95,have photoshoots with different families,draw cartoon figures with colored pencils,0.05,0.04,4.4,0.0
96,read my kindle on my porch,go bird hunt with my husband,0.01,0.05,3.3,1.0
97,read my kindle on my porch,go to indoor museums with my children,0.02,0.05,1.1,1.0
98,spend the day shopping with my best friend ,color in adult coloring books,0.03,0.05,1.1,0.0
99,have photoshoots with different families,bake baked goods,0.04,0.05,3.3,0.0
100,take photos of nature and animals,hik in the national parks with my husband and children,0.05,0.05,4.4,1.0
